sim_id,path_type,depth_input_mm,total_time,status,param_radius,param_num_passes,timestamp,max_depth_mm,avg_depth_mm,depth_std_mm,min_z_coord,max_z_coord,max_stress_MPa,avg_stress_MPa,stress_std_MPa,max_strain,avg_strain,strain_std,formed_diameter_x_mm,formed_diameter_y_mm,formed_area_mm2,num_nodes,num_stress_values,num_strain_values,param_amplitude,param_k_petals,param_num_rotations,param_max_radius,param_major_axis,param_minor_axis,param_side_length,param_width,param_height,param_num_lines,param_outer_radius,param_inner_radius,param_num_points_star,param_num_cycles,param_min_radius,param_num_circles,param_freq_x,param_freq_y,param_num_periods
385,concentric,2.5,55,SUCCESS,,,2026-02-14T01:23:09.203669,2.37,0,0.532,-2.37,1.6,320,13.39,30.49,1.142,0.029968,0.12744,130,130,16900,2601,79936,30522,,,,12,,,,,,,,,,,2,4,,,
386,concentric,3.5,75,SUCCESS,,,2026-02-14T01:26:17.706685,0.651,0,0.339,-0.651,1.6,274.6,9.15,23.88,0.5774,0.030554,0.128707,130,130,16900,2601,71388,29276,,,,11,,,,,,,,,,,3,4,,,
387,hexagon,2,65,FAILED,7,2,2026-02-14T01:31:02.840683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,zigzag,1,60,SUCCESS,,,2026-02-14T01:33:24.400949,0.193,0,0.257,-0.193,1.6,266.2,7.66,21.3,0.5774,0.03096,0.129773,130,130,16900,2601,69450,28867,,,,,,,,18,14,5,,,,,,,,,
389,spiral,8,60,SUCCESS,,,2026-02-14T01:34:56.880222,0.358,0,0.191,0.358,1.6,241.7,6.05,18.85,0.5774,0.033975,0.135679,130,130,16900,2601,64620,29160,,,5,15,,,,,,,,,,,,,,,
390,circular,7,50,FAILED,9,,2026-02-14T01:40:12.069205,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,
391,circular,2.5,40,SUCCESS,6,,2026-02-14T01:43:53.760598,3.297,0,0.611,-3.297,1.6,315.8,14.21,31.48,0.5774,0.029921,0.126329,130,130,16900,2601,80053,30600,,,3,,,,,,,,,,,,,,,,
392,star,4,60,SUCCESS,,,2026-02-14T01:45:41.840181,0.47,0,0.281,-0.47,1.6,263.7,8.72,22.98,0.5774,0.030203,0.128224,130,130,16900,2601,73488,29513,,,,,,,,,,,12,5.5,8,,,,,,
393,spiral,7.5,55,TIMEOUT,,,2026-02-14T02:01:07.905963,,,,,,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,
394,star,4,50,TIMEOUT,,,2026-02-14T02:16:33.656888,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4.1,6,,,,,,
395,circular,2.5,70,TIMEOUT,16,,2026-02-14T02:32:01.096515,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
396,circular,4,45,TIMEOUT,10,,2026-02-14T02:47:37.119140,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
397,rose,2,65,SUCCESS,,,2026-02-14T03:02:57.415542,1.475,0,0.43,-1.475,1.6,307.7,11.49,27.69,0.9035,0.030236,0.128017,130,130,16900,2601,75700,29777,8,5,2,,,,,,,,,,,,,,,,
398,concentric,3.5,60,SUCCESS,,,2026-02-14T03:05:01.725135,0.185,0,0.261,-0.185,1.6,268.4,7.94,21.92,0.5774,0.03078,0.129409,130,130,16900,2601,69871,29020,,,,10,,,,,,,,,,,4,6,,,
399,star,1.5,50,FAILED,,,2026-02-14T03:06:16.132378,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,4,,,,,,
400,hexagon,2,60,SUCCESS,5,3,2026-02-14T03:08:05.318045,0.162,0,0.249,-0.162,1.6,265.6,7.36,21.21,0.5774,0.031524,0.130812,130,130,16900,2601,66126,28723,,,,,,,,,,,,,,,,,,,
401,hexagon,6,50,SUCCESS,14,1,2026-02-14T03:10:41.803838,0.152,0,0.236,-0.152,1.6,257.4,7.24,20.21,0.5774,0.031024,0.129942,130,130,16900,2601,70034,28994,,,,,,,,,,,,,,,,,,,
402,concentric,1,65,FAILED,,,2026-02-14T03:16:13.569443,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,5,7,,,
403,ellipse,2.5,55,SUCCESS,,,2026-02-14T03:16:58.826332,0.231,0,0.182,0.231,1.6,214.9,3.39,13.05,0.5774,0.032232,0.132257,130,130,16900,2601,62969,27710,,,1,,8,7,,,,,,,,,,,,,
404,concentric,2,50,SUCCESS,,,2026-02-14T03:19:34.705497,0.366,0,0.273,-0.366,1.6,267.1,7.42,20.81,0.5774,0.031103,0.129942,130,130,16900,2601,68505,28693,,,,9,,,,,,,,,,,3,3,,,
405,spiral,6,65,SUCCESS,,,2026-02-14T03:21:22.882130,2.733,0,0.57,-2.733,1.6,304.8,13.37,30.42,0.5774,0.029989,0.126605,130,130,16900,2601,78515,30422,,,3,10,,,,,,,,,,,,,,,
406,spiral_inward,5,55,SUCCESS,,,2026-02-14T03:23:59.167759,1.929,0,0.398,-1.929,1.6,307,14.35,32.43,0.5774,0.028833,0.1252,130,130,16900,2601,84136,31039,,,3,8,,,,,,,,,,,,,,,
407,circular,8,55,SUCCESS,7,,2026-02-14T03:25:15.586341,3.977,0,0.614,-3.977,1.6,307.3,16.62,35.06,0.5774,0.029252,0.125393,130,130,16900,2601,83893,30956,,,1,,,,,,,,,,,,,,,,
408,figure8,8,70,FAILED,,,2026-02-14T03:29:27.073125,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,1,,,,,
409,spiral_inward,7.5,65,SUCCESS,,,2026-02-14T03:34:13.103211,3.475,0,0.55,-3.475,1.6,336.2,17.51,36.81,0.5774,0.029046,0.125112,130,130,16900,2601,86470,31098,,,5,16,,,,,,,,,,,,,,,
410,circular,1.5,75,UPLOAD_FAILED,5,,2026-02-14T03:34:38.891550,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
411,spiral,2.5,75,SUCCESS,,,2026-02-14T03:36:19.808523,0.168,0,0.199,0.168,1.6,247.4,6,18.03,0.5774,0.031819,0.131548,130,130,16900,2601,66471,28668,,,5,12,,,,,,,,,,,,,,,
412,circular,2,55,TIMEOUT,16,,2026-02-14T03:51:45.912940,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
413,hexagon,4.5,60,FAILED,13,3,2026-02-14T04:05:02.482803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,zigzag,4,55,SUCCESS,,,2026-02-14T04:07:41.389089,1.516,0,0.392,-1.516,1.6,276.2,11.79,27.97,0.5774,0.029523,0.12644,130,130,16900,2601,77414,30443,,,,,,,,18,10,11,,,,,,,,,
415,ellipse,6,75,FAILED,,,2026-02-14T04:16:08.962710,,,,,,,,,,,,,,,,,,,,3,,14,6.9,,,,,,,,,,,,,
416,circular,4.5,65,SUCCESS,6,,2026-02-14T04:19:34.544118,1.694,0,0.414,-1.694,1.6,292.4,11.14,26.83,0.5774,0.029484,0.126366,130,130,16900,2601,79128,30438,,,3,,,,,,,,,,,,,,,,
417,star,8,70,FAILED,,,2026-02-14T04:21:21.022746,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6.8,7,,,,,,
418,zigzag,2,70,SUCCESS,,,2026-02-14T04:25:02.331695,0.39,0,0.293,-0.39,1.6,261.4,8.42,23.11,0.5774,0.031995,0.131677,130,130,16900,2601,68924,29074,,,,,,,,18,26,7,,,,,,,,,
419,rose,3.5,55,SUCCESS,,,2026-02-14T04:27:06.660803,1.067,0,0.357,-1.067,1.6,274.7,10.58,25.91,0.5774,0.029482,0.126556,130,130,16900,2601,77762,30340,8,2,2,,,,,,,,,,,,,,,,
420,concentric,8,70,FAILED,,,2026-02-14T04:29:41.883652,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,4,7,,,
421,spiral_inward,7,50,SUCCESS,,,2026-02-14T04:32:19.862635,3.167,0,0.531,-3.167,1.6,327.2,18.15,37.89,0.5774,0.028895,0.124972,130,130,16900,2601,87384,31163,,,3,11,,,,,,,,,,,,,,,
422,concentric,4,75,SUCCESS,,,2026-02-14T04:34:56.454633,1.406,0,0.404,-1.406,1.6,294.1,10.51,25.87,0.5774,0.03008,0.127527,130,130,16900,2601,75681,29853,,,,7,,,,,,,,,,,3,3,,,
423,lissajous,5.5,70,SUCCESS,,,2026-02-14T04:45:19.070528,2.237,0,0.548,-2.237,1.6,334.4,11.02,26.66,1.34,0.031814,0.130709,130,130,16900,2601,75600,29292,12,,,,,,,,,,,,,,,,4,2,3
424,ellipse,2,55,SUCCESS,,,2026-02-14T04:48:43.563143,0.217,0,0.265,-0.217,1.6,269.9,7.8,21.65,0.5774,0.030974,0.129756,130,130,16900,2601,69327,28893,,,2,,8,6.5,,,,,,,,,,,,,
425,figure8,1.5,60,TIMEOUT,,,2026-02-14T05:04:25.227672,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,1,,,,,
426,zigzag,3,60,FAILED,,,2026-02-14T05:07:47.683881,,,,,,,,,,,,,,,,,,,,,,,,,14,10,11,,,,,,,,,
427,ellipse,4.5,45,SUCCESS,,,2026-02-14T05:10:24.766424,0.813,0,0.315,-0.813,1.6,265.7,9.79,24.98,0.5774,0.03013,0.128017,130,130,16900,2601,74728,29613,,,3,,14,8.3,,,,,,,,,,,,,
428,lissajous,5.5,70,SUCCESS,,,2026-02-14T05:13:49.158146,1.731,0,0.488,-1.731,1.6,284.9,13.2,30.22,0.5774,0.02941,0.12585,130,130,16900,2601,79157,30726,8,,,,,,,,,,,,,,,,1,4,2
429,lissajous,1.5,60,SUCCESS,,,2026-02-14T05:18:18.098604,2.274,0,0.452,-2.274,1.6,323.7,10.89,26.46,0.5774,0.030492,0.127899,130,130,16900,2601,79026,29813,10,,,,,,,,,,,,,,,,3,3,4
430,circular,2,65,SUCCESS,7,,2026-02-14T05:22:46.270720,0.139,0,0.204,0.139,1.6,267,5.54,16.97,0.5774,0.032759,0.133302,130,130,16900,2601,68397,28968,,,1,,,,,,,,,,,,,,,,
431,rose,2,75,SUCCESS,,,2026-02-14T05:23:29.865899,0.065,0,0.259,-0.065,1.6,263.5,7.77,21.58,0.5774,0.031024,0.129901,130,130,16900,2601,69493,28806,6,3,3,,,,,,,,,,,,,,,,
432,concentric,1.5,60,SUCCESS,,,2026-02-14T05:25:02.247020,0.42,0,0.231,-0.42,1.6,245,4.47,14.61,0.5774,0.031789,0.13125,130,130,16900,2601,62724,28155,,,,11,,,,,,,,,,,3,6,,,
433,concentric,7.5,60,FAILED,,,2026-02-14T05:28:09.417847,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,2,5,,,
434,spiral,3,50,SUCCESS,,,2026-02-14T05:29:59.077910,0.93,0,0.334,-0.93,1.6,263.8,10.53,25.79,0.5774,0.02936,0.126305,130,130,16900,2601,77544,30520,,,5,10,,,,,,,,,,,,,,,
435,spiral_inward,2.5,65,SUCCESS,,,2026-02-14T05:35:18.296186,0.344,0,0.252,-0.344,1.6,268.7,7.84,21.39,0.5774,0.030434,0.128647,130,130,16900,2601,75295,29346,,,4,14,,,,,,,,,,,,,,,
436,hexagon,5.5,70,UPLOAD_FAILED,15,3,2026-02-14T05:35:44.285809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,circular,8,40,TIMEOUT,6,,2026-02-14T05:50:47.280709,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
438,circular,3.5,40,TIMEOUT,10,,2026-02-14T06:06:12.908251,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
439,star,6,55,TIMEOUT,,,2026-02-14T06:21:39.452394,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4.3,8,,,,,,
440,lissajous,2,60,FAILED,,,2026-02-14T06:31:27.386893,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,1,3,3
441,figure8,5.5,75,FAILED,,,2026-02-14T06:35:23.905594,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,1,,,,,
442,spiral_inward,4,65,SUCCESS,,,2026-02-14T06:37:29.590561,1.281,0,0.336,-1.281,1.6,290.2,11.63,27.93,0.5774,0.029064,0.125766,130,130,16900,2601,81108,30743,,,2,10,,,,,,,,,,,,,,,
443,hexagon,4,60,SUCCESS,7,1,2026-02-14T06:38:29.203530,1.425,0,0.378,-1.425,1.6,272.1,11.11,26.88,0.5774,0.029586,0.126737,130,130,16900,2601,78572,30246,,,,,,,,,,,,,,,,,,,
444,lissajous,8,70,UPLOAD_FAILED,,,2026-02-14T06:38:53.595503,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,3,2,2
445,hexagon,8,40,SUCCESS,14,1,2026-02-14T06:48:52.751716,3.992,0,0.731,-3.992,1.6,356.4,17.94,37.18,1.402,0.030516,0.129224,130,130,16900,2601,82637,30872,,,,,,,,,,,,,,,,,,,
446,star,5.5,55,FAILED,,,2026-02-14T06:53:20.626160,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,8.9,6,,,,,,
447,square,5.5,55,UPLOAD_FAILED,,3,2026-02-14T06:53:45.964612,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,
448,spiral_inward,6,65,UPLOAD_FAILED,,,2026-02-14T06:53:47.102739,,,,,,,,,,,,,,,,,,,,5,11,,,,,,,,,,,,,,,
449,star,5.5,50,SUCCESS,,,2026-02-14T06:55:12.056642,2.427,0,0.532,-2.427,1.6,301.8,13.91,31.37,0.8717,0.029645,0.126394,130,130,16900,2601,79103,30593,,,,,,,,,,,12,5.2,5,,,,,,
450,ellipse,3.5,75,SUCCESS,,,2026-02-14T06:57:32.014302,1.073,0,0.361,-1.073,1.6,277.8,10.48,25.78,0.5774,0.029684,0.126914,130,130,16900,2601,77352,30160,,,2,,8,4.1,,,,,,,,,,,,,
451,square,4,75,SUCCESS,,3,2026-02-14T07:01:28.546886,1.438,0,0.407,-1.438,1.6,278.9,10.48,25.69,0.5774,0.030602,0.128659,130,130,16900,2601,74289,29300,,,,,,,12,,,,,,,,,,,,
452,ellipse,6,50,FAILED,,,2026-02-14T07:03:15.159068,,,,,,,,,,,,,,,,,,,,1,,10,6.6,,,,,,,,,,,,,
453,lissajous,6,55,FAILED,,,2026-02-14T07:16:02.364903,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,1,4,4
454,hexagon,3.5,75,SUCCESS,5,2,2026-02-14T07:17:35.103585,1.08,0,0.335,-1.08,1.6,274.5,9.92,24.82,0.5774,0.029631,0.126918,130,130,16900,2601,77417,30157,,,,,,,,,,,,,,,,,,,
455,concentric,5.5,60,FAILED,,,2026-02-14T07:20:41.638256,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,5,3,,,
456,spiral_inward,6.5,70,SUCCESS,,,2026-02-14T07:26:11.656099,2.866,0,0.49,-2.866,1.6,319.4,16,34.52,0.5774,0.029029,0.125236,130,130,16900,2601,85092,31022,,,5,13,,,,,,,,,,,,,,,
457,figure8,2.5,70,FAILED,,,2026-02-14T07:32:16.424138,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,3,,,,,
458,circular,4.5,75,FAILED,12,,2026-02-14T07:39:25.573064,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
459,square,4.5,55,FAILED,,3,2026-02-14T07:47:22.839230,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,
460,spiral,5,75,FAILED,,,2026-02-14T07:50:46.589131,,,,,,,,,,,,,,,,,,,,4,14,,,,,,,,,,,,,,,
461,figure8,5.5,55,SUCCESS,,,2026-02-14T07:52:51.837984,2.298,0,0.412,-2.298,1.6,320.1,11.46,27.64,0.5774,0.029504,0.126082,130,130,16900,2601,80796,30680,8,,,,,,,,,,,,,1,,,,,
462,lissajous,2,65,SUCCESS,,,2026-02-14T07:56:51.487587,0.574,0,0.233,-0.574,1.6,272.9,4.74,15.12,0.5774,0.031997,0.131587,130,130,16900,2601,67524,28057,10,,,,,,,,,,,,,,,,2,5,2
463,circular,6.5,40,SUCCESS,5,,2026-02-14T07:58:40.240606,2.958,0,0.505,-2.958,1.6,308.6,14.34,32.09,0.5774,0.029224,0.12561,130,130,16900,2601,82651,30837,,,2,,,,,,,,,,,,,,,,
464,lissajous,4,60,TIMEOUT,,,2026-02-14T08:14:16.733836,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,3,5,4
465,spiral_inward,2,55,SUCCESS,,,2026-02-14T08:16:52.645017,0.047,0,0.214,-0.047,1.6,259,7.02,19.83,0.5774,0.030688,0.129278,130,130,16900,2601,73875,29310,,,5,11,,,,,,,,,,,,,,,
466,ellipse,5,60,FAILED,,,2026-02-14T08:19:28.050178,,,,,,,,,,,,,,,,,,,,1,,10,7.8,,,,,,,,,,,,,
467,spiral_inward,6,70,SUCCESS,,,2026-02-14T08:21:17.322047,2.493,0,0.462,-2.493,1.6,307.7,14.21,31.51,0.5774,0.02917,0.125491,130,130,16900,2601,83327,30903,,,2,14,,,,,,,,,,,,,,,
468,spiral_inward,6.5,75,SUCCESS,,,2026-02-14T08:27:06.619665,2.849,0,0.488,-2.849,1.6,315.1,15.22,33.17,0.5774,0.029109,0.125333,130,130,16900,2601,84333,30976,,,4,14,,,,,,,,,,,,,,,
469,hexagon,2,50,UPLOAD_FAILED,12,1,2026-02-14T08:27:32.701818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,lissajous,7,50,SUCCESS,,,2026-02-14T08:29:29.844872,0.54,0,0.298,-0.54,1.6,286.6,8.05,22.66,0.5774,0.031293,0.130225,130,130,16900,2601,68025,28627,14,,,,,,,,,,,,,,,,1,2,3
471,rose,2,65,FAILED,,,2026-02-14T08:35:33.354518,,,,,,,,,,,,,,,,,,6,4,1,,,,,,,,,,,,,,,,
472,rose,5,65,SUCCESS,,,2026-02-14T08:37:22.442326,0.08,0,0.243,-0.08,1.6,256.1,7.66,21.06,0.5774,0.030924,0.129752,130,130,16900,2601,70357,29046,10,2,2,,,,,,,,,,,,,,,,
473,lissajous,5.5,70,SUCCESS,,,2026-02-14T08:39:43.225110,2.063,0,0.49,-2.063,1.6,296.7,12.82,29.52,0.5774,0.029597,0.126268,130,130,16900,2601,78216,30574,8,,,,,,,,,,,,,,,,3,3,3
474,ellipse,4.5,60,SUCCESS,,,2026-02-14T08:48:13.690394,2.313,0,0.447,-2.313,1.6,299.7,14,31.13,0.5774,0.029072,0.125381,130,130,16900,2601,84076,30949,,,3,,10,5.3,,,,,,,,,,,,,
475,spiral,7,50,SUCCESS,,,2026-02-14T08:52:26.705630,1.718,0,0.449,-1.718,1.6,288.5,11.92,28.08,0.761,0.029703,0.126671,130,130,16900,2601,78310,30423,,,5,15,,,,,,,,,,,,,,,
476,zigzag,3.5,60,FAILED,,,2026-02-14T08:54:29.268481,,,,,,,,,,,,,,,,,,,,,,,,,14,18,5,,,,,,,,,
477,figure8,7.5,60,SUCCESS,,,2026-02-14T08:56:02.240967,1.184,0,0.37,-1.184,1.6,269.6,10.91,26.7,0.5774,0.030387,0.12834,130,130,16900,2601,74082,29472,12,,,,,,,,,,,,,2,,,,,
478,spiral,4,60,FAILED,,,2026-02-14T08:59:57.189042,,,,,,,,,,,,,,,,,,,,4,13,,,,,,,,,,,,,,,
479,spiral,4,60,FAILED,,,2026-02-14T09:03:37.196909,,,,,,,,,,,,,,,,,,,,2,12,,,,,,,,,,,,,,,
480,rose,2.5,70,SUCCESS,,,2026-02-14T09:04:38.251243,1.523,0,0.452,-1.523,1.6,311.1,11.11,27.17,0.5774,0.030442,0.128022,130,130,16900,2601,74548,29639,8,4,3,,,,,,,,,,,,,,,,
481,star,1.5,60,SUCCESS,,,2026-02-14T09:07:14.878120,0.551,0,0.298,-0.551,1.6,264.5,8.84,23.33,0.5774,0.030406,0.128596,130,130,16900,2601,72852,29333,,,,,,,,,,,10,5.9,6,,,,,,
482,lissajous,5.5,50,SUCCESS,,,2026-02-14T09:08:14.770957,0.163,0,0.235,0.163,1.6,263.3,7.08,20.67,0.5774,0.031531,0.130919,130,130,16900,2601,66305,28647,10,,,,,,,,,,,,,,,,4,4,2
483,spiral,5.5,55,SUCCESS,,,2026-02-14T09:12:43.405485,2.435,0,0.477,-2.435,1.6,294.2,13.24,29.95,0.6609,0.029626,0.126315,130,130,16900,2601,84163,30591,,,2,8,,,,,,,,,,,,,,,
484,figure8,6.5,70,SUCCESS,,,2026-02-14T09:14:15.413005,2.86,0,0.47,-2.86,1.6,314.8,12.8,29.42,0.5774,0.029378,0.125847,130,130,16900,2601,81481,30721,6,,,,,,,,,,,,,2,,,,,
485,concentric,4,75,UPLOAD_FAILED,,,2026-02-14T09:14:39.797975,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,5,3,,,
486,zigzag,4,50,TIMEOUT,,,2026-02-14T09:29:42.583474,,,,,,,,,,,,,,,,,,,,,,,,,26,10,7,,,,,,,,,
487,lissajous,6,75,FAILED,,,2026-02-14T09:38:44.711011,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,4,4,3
488,square,4,50,SUCCESS,,2,2026-02-14T09:42:10.801158,1.388,0,0.444,-1.388,1.6,294.4,10.96,26.6,0.5774,0.030952,0.129129,130,130,16900,2601,72839,29096,,,,,,,18,,,,,,,,,,,,
489,rose,2.5,45,UPLOAD_FAILED,,,2026-02-14T09:42:36.440985,,,,,,,,,,,,,,,,,,8,6,2,,,,,,,,,,,,,,,,
490,circular,7.5,70,SUCCESS,9,,2026-02-14T09:44:17.361672,0.499,0,0.294,-0.499,1.6,262.9,8.92,23.41,0.5774,0.030362,0.128543,130,130,16900,2601,72901,29358,,,1,,,,,,,,,,,,,,,,
491,rose,2,45,FAILED,,,2026-02-14T09:49:17.290391,,,,,,,,,,,,,,,,,,6,6,3,,,,,,,,,,,,,,,,
492,figure8,3,60,SUCCESS,,,2026-02-14T09:51:06.582230,0.163,0,0.246,-0.163,1.6,262.4,7.55,20.97,0.5774,0.030909,0.129686,130,130,16900,2601,69989,29077,10,,,,,,,,,,,,,3,,,,,
493,figure8,1.5,45,SUCCESS,,,2026-02-14T09:53:59.496432,1.101,0,0.303,-1.101,1.6,272.5,7.96,21.35,0.5774,0.030695,0.128896,130,130,16900,2601,73639,29269,12,,,,,,,,,,,,,2,,,,,
494,square,3.5,50,SUCCESS,,2,2026-02-14T09:55:31.743442,0.963,0,0.195,-0.963,1.6,281.9,5.26,16.71,0.5774,0.031884,0.131456,130,130,16900,2601,66939,28711,,,,,,,10,,,,,,,,,,,,
495,rose,4,55,SUCCESS,,,2026-02-14T09:57:20.263873,1.065,0,0.343,-1.065,1.6,272.3,9.54,23.96,0.5774,0.030475,0.128619,130,130,16900,2601,75012,29319,10,6,2,,,,,,,,,,,,,,,,
496,spiral,5.5,75,FAILED,,,2026-02-14T09:59:55.983115,,,,,,,,,,,,,,,,,,,,4,8,,,,,,,,,,,,,,,
497,star,4,60,SUCCESS,,,2026-02-14T10:00:57.506804,2.413,0,0.505,-2.413,1.6,315.4,12.2,28.44,0.5774,0.029827,0.126645,130,130,16900,2601,78420,30310,,,,,,,,,,,14,4.3,6,,,,,,
498,spiral,1,75,FAILED,,,2026-02-14T10:02:44.125711,,,,,,,,,,,,,,,,,,,,4,10,,,,,,,,,,,,,,,
499,lissajous,5.5,75,SUCCESS,,,2026-02-14T10:04:49.403840,0.214,0,0.183,0.214,1.6,245.3,5.1,16.05,0.5774,0.03217,0.132207,130,130,16900,2601,63305,28653,12,,,,,,,,,,,,,,,,3,2,3
500,figure8,6,70,FAILED,,,2026-02-14T10:09:49.419276,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,1,,,,,
501,circular,1,65,FAILED,13,,2026-02-14T10:14:50.701900,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
502,concentric,4.5,65,SUCCESS,,,2026-02-14T10:16:56.449346,0.344,0,0.218,-0.344,1.6,276.4,5.99,18.85,0.5774,0.031497,0.130582,130,130,16900,2601,61759,28923,,,,9,,,,,,,,,,,3,3,,,
503,concentric,3.5,55,SUCCESS,,,2026-02-14T10:19:32.820620,1.843,0,0.466,-1.843,1.6,315.7,11.12,26.84,0.5774,0.030264,0.127535,130,130,16900,2601,75653,29913,,,,14,,,,,,,,,,,4,4,,,
504,figure8,2.5,45,DOWNLOAD_FAILED,,,2026-02-14T10:22:41.338090,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,1,,,,,
505,lissajous,8,70,FAILED,,,2026-02-14T10:26:21.705376,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,1,5,3
506,square,3.5,45,SUCCESS,,3,2026-02-14T10:30:36.034275,1.144,0,0.331,-1.144,1.6,269.9,10.14,25.01,0.5774,0.029855,0.12743,130,130,16900,2601,77035,29902,,,,,,,8,,,,,,,,,,,,
507,spiral,4.5,65,SUCCESS,,,2026-02-14T10:32:08.328341,1.785,0,0.487,-1.785,1.6,315.4,11.7,28.05,0.5774,0.030344,0.127637,130,130,16900,2601,75758,29870,,,2,12,,,,,,,,,,,,,,,
508,hexagon,6.5,75,FAILED,10,1,2026-02-14T10:36:54.276122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,square,3.5,50,SUCCESS,,1,2026-02-14T10:38:11.070372,1.067,0,0.327,-1.067,1.6,278.1,10.26,25.16,0.5774,0.029885,0.127516,130,130,16900,2601,77447,29859,,,,,,,8,,,,,,,,,,,,
510,rose,5.5,45,TIMEOUT,,,2026-02-14T10:53:37.891856,,,,,,,,,,,,,,,,,,6,5,3,,,,,,,,,,,,,,,,
511,lissajous,6,70,SUCCESS,,,2026-02-14T10:55:41.662489,2.713,0,0.45,-2.713,1.6,311.7,13.15,29.69,0.5774,0.029519,0.126322,130,130,16900,2601,82598,30464,6,,,,,,,,,,,,,,,,2,4,4
512,star,3,75,UPLOAD_FAILED,,,2026-02-14T10:56:06.107427,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6.9,4,,,,,,
513,star,3,60,SUCCESS,,,2026-02-14T10:57:15.613000,1.098,0,0.366,-1.098,1.6,303.5,9.93,25.38,0.588,0.030701,0.12891,130,130,16900,2601,72686,29285,,,,,,,,,,,12,5.9,6,,,,,,
514,figure8,1.5,60,UPLOAD_FAILED,,,2026-02-14T10:57:41.102378,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,4,,,,,
515,spiral_inward,6,50,SUCCESS,,,2026-02-14T10:59:05.676809,0.167,0,0.166,0.167,1.6,243.5,4.15,13.42,0.5774,0.032095,0.132069,130,130,16900,2601,65257,28248,,,3,12,,,,,,,,,,,,,,,
516,hexagon,2.5,55,SUCCESS,16,3,2026-02-14T11:00:53.910944,2.532,0,0.462,-2.532,1.6,323.5,15.87,34.57,0.5774,0.028916,0.125152,130,130,16900,2601,85130,31064,,,,,,,,,,,,,,,,,,,
517,lissajous,6,60,TIMEOUT,,,2026-02-14T11:16:22.305049,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,4,2,2
518,spiral_inward,3.5,55,FAILED,,,2026-02-14T11:28:05.308496,,,,,,,,,,,,,,,,,,,,4,8,,,,,,,,,,,,,,,
519,hexagon,7.5,70,SUCCESS,14,3,2026-02-14T11:30:12.412537,1.004,0,0.301,-1.004,1.6,287.2,10.79,26.72,0.5774,0.028955,0.125634,130,130,16900,2601,80436,30814,,,,,,,,,,,,,,,,,,,
520,spiral_inward,2,60,FAILED,,,2026-02-14T11:32:17.020812,,,,,,,,,,,,,,,,,,,,3,15,,,,,,,,,,,,,,,
521,circular,6,55,TIMEOUT,13,,2026-02-14T11:47:50.985017,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
